geno,pop,GDDTAS,GDDTSS,GDDTASIS,PHS,EHS,TLNS,GDDTAW,GDDTSW,GDDTASIW,PHW,EHW,TLNW,GDDTAP,GDDTSP,GDDTASIP,PHP,EHP,TLNP
05CL_3207,B97xKi14,1081.131402,1128.26089,43.99706676,142.2629531,57.74652056,20.65942758,883.8457057,925.1577313,42.04088387,102.8121604,49.42430692,17.66725981,197.285696,203.1031589,1.956182892,39.45079273,8.322213637,2.992167767
05CL_3208,B97xKi14,1155.263631,1248.426645,97.08195703,166.5043522,81.85737537,20.98038753,918.8020169,976.266365,55.4071428,117.190863,59.84904718,17.40855392,236.4616141,272.1602803,41.67481422,49.31348917,22.00832819,3.571833614
05CL_3209,B97xKi14,1141.39608,1265.30785,132.4759243,187.7671636,83.37851921,21.39433482,923.0033116,985.5394899,57.92748482,119.2955885,62.08400663,17.19051005,218.3927682,279.7683598,74.54843953,68.47157517,21.29451258,4.20382477
05CL_3210,B97xKi14,1120.510873,1245.358235,130.322776,188.9029241,102.6063195,22.23044338,888.3211924,932.6259618,42.87031888,124.8264049,72.48214652,17.18633648,232.1896807,312.7322734,87.45245711,64.07651918,30.12417295,5.044106896
05CL_3211,B97xKi14,1157.009519,1300.218523,142.0282562,162.5347148,72.85844489,23.17709117,892.3586178,925.8276699,32.4258651,109.2051682,48.57536127,16.62072617,264.650901,374.3908527,109.6023911,53.32954659,24.28308362,6.556365001
Kb002,B73xKi14,897.707929,924.6236932,50.75274138,202.3211415,82.51543287,20.77087202,884.4726031,912.2226904,27.8524599,135.6002374,64.19444282,17.79566425,13.23532588,12.40100278,22.90028148,66.72090414,18.32099005,2.975207775
Kb003,B73xKi14,927.7884191,974.3918029,67.19846301,214.1913063,105.9891046,22.02608547,903.6949234,947.1218214,42.43324305,143.2279455,77.6476538,18.60606403,24.09349572,27.26998144,24.76521997,70.96336082,28.34145083,3.420021442
Kb004,B73xKi14,859.1061731,875.0487719,40.55377432,204.7433176,84.14466534,20.40574982,894.4297542,915.3533609,21.15675283,136.8239209,59.82466628,17.57464612,-35.32358117,-40.30458902,19.39702149,67.91939677,24.31999906,2.831103696
Kb005,B73xKi14,920.1407453,983.019481,80.36458222,213.0527251,90.36311948,21.2895083,904.7998097,933.6210935,28.36344807,155.5025704,71.55286913,18.82708216,15.3409356,49.39838748,52.00113415,57.55015475,18.81025034,2.462426139
Kb006,B73xKi14,902.6406607,915.8948965,34.6639483,207.4210041,92.85474544,20.89381533,871.8426311,887.8749345,16.78692296,149.4628544,69.73702653,17.79566425,30.79802966,28.01996208,17.87702534,57.95814976,23.11771891,3.098151083
Kb007,B73xKi14,969.854807,1039.523121,102.1292878,220.6460251,104.9777254,22.95552559,912.8672647,952.2200483,38.49511007,140.1569642,73.3941778,19.04810028,56.98754228,87.30307241,63.63417777,80.48906094,31.58354762,3.907425313
Kb008,B73xKi14,936.5740922,957.49671,46.04723828,205.1348981,93.29992589,22.79623483,888.1854655,916.0918276,27.57934553,134.8618496,68.87464116,19.41646382,48.38862667,41.40488234,18.46789275,70.27304856,24.42528473,3.37977101
Kb010,B73xKi14,890.4338237,906.1690101,31.05129322,178.8683646,78.25726584,20.18887354,876.2968424,899.1494698,23.30642721,135.3617956,62.88784677,17.13260987,14.13698128,7.019540332,7.744866015,43.50656895,15.36941907,3.056263666
Kb011,B73xKi14,904.7827024,899.4220465,9.98626308,201.1474795,85.83894682,22.03808012,892.6827359,909.051171,16.87502437,136.5184288,64.20446776,18.3113732,12.09996647,-9.629124466,-6.888761289,64.62905066,21.63447905,3.726706922
Kb012,B73xKi14,890.5691019,930.3379818,66.52056293,189.3740456,74.59303398,22.18022349,881.9721928,925.9875539,43.94858728,132.4927363,56.90942825,18.75340945,8.596909066,4.350427872,22.57197565,56.88130936,17.68360573,3.426814044
Kb013,B73xKi14,874.7115782,874.8126353,18.00546569,179.6554787,78.21351716,21.13580686,857.3854671,871.4742946,14.84869197,129.7671105,54.64901268,16.80108269,17.32611109,3.338340744,3.156773719,49.88836826,23.56450447,4.334724167
Kb014,B73xKi14,863.4548613,894.3770363,48.96911638,203.4824343,91.06541475,21.5331059,876.4670193,910.0013065,33.8874064,142.4985788,67.86314017,17.72199154,-13.012158,-15.62427026,15.08170998,60.98385546,23.20227458,3.811114365
Kb015,B73xKi14,884.1988082,927.9258871,53.29838909,181.0128482,81.61953148,21.14552269,862.2716688,881.5794778,20.56793879,140.6595851,62.67474693,18.37530309,21.92713939,46.34640926,32.7304503,40.35326315,18.94478455,2.7702196
Kb016,B73xKi14,882.9008252,926.8883836,61.71273457,151.5333735,63.41240192,21.15538577,883.9954134,905.2594336,21.92323509,124.8090943,59.47740884,17.27995529,-1.094588237,21.62895,39.78949948,26.72427917,3.934993074,3.875430484
Kb017,B73xKi14,884.8474087,901.7933109,42.56802308,202.1959617,85.78786213,21.07817323,891.482059,919.456296,27.71149764,135.7788804,62.19814817,17.94300966,-6.634650332,-17.66298503,14.85652544,66.41708131,23.58971396,3.135163568
Kb018,B73xKi14,924.7833665,975.5102268,70.30253474,208.5997666,90.41819121,22.45925725,912.2756021,955.6135037,42.3803822,134.1654119,64.39288656,18.27453685,12.5077644,19.89672312,27.92215254,74.43435468,26.02530465,4.184720399
Kb019,B73xKi14,883.0251704,947.2349287,76.74634547,198.1761377,81.5563631,20.26216185,883.3772575,982.4187506,97.14421787,135.3795096,62.58601816,16.61690092,-0.3520871,-35.18382188,-20.3978724,62.79662806,18.97034494,3.645260932
Kb020,B73xKi14,906.4103187,940.8251961,50.96155656,186.9541756,80.01719468,21.44744251,900.5782925,927.3429058,26.83048356,138.5459998,70.92157399,19.49013653,5.832026189,13.48229038,24.13107301,48.40817578,9.095620687,1.957305987
Kb021,B73xKi14,908.4862372,942.2551551,46.80285279,193.5837049,82.30411655,23.04926258,893.6094761,914.9341,21.72941199,134.2440738,64.31323013,19.41646382,14.87676113,27.32105508,25.0734408,59.33963108,17.99088642,3.632798761
Kb022,B73xKi14,876.9430166,902.6230895,48.4496697,201.0180485,73.52085244,20.41898972,878.5065001,908.106363,29.60567793,127.9472475,45.62140559,16.83791904,-1.56348351,-5.483273493,18.84399177,73.07080093,27.89944685,3.581070674
Kb023,B73xKi14,868.0065745,882.1717732,24.0029102,177.4636664,62.84030645,18.96202249,875.6002749,883.270712,8.778504905,133.1235969,54.35312146,16.69057363,-7.593700411,-1.098938866,15.2244053,44.34006946,8.487184992,2.27144886
Kb026,B73xKi14,893.1426877,936.448967,63.99921489,197.4813544,88.61207875,21.7076483,871.6822367,893.4933577,21.68536129,143.9854335,67.76796266,18.38504591,21.46045106,42.9556093,42.31385361,53.49592089,20.8441161,3.322602391
Kb027,B73xKi14,910.2175539,968.1873831,77.75266043,211.9805493,86.37501792,21.56401652,893.3472452,935.7868079,41.93987516,147.394763,77.91892172,18.82708216,16.8703087,32.40057519,35.81278528,64.58578633,8.456096198,2.73693436
Kb028,B73xKi14,906.4010744,948.8989383,66.66122145,205.3780686,89.10995294,21.22162666,885.6091106,932.0533461,45.8515777,140.374619,67.17122955,18.53239132,20.79196383,16.8455922,20.80964374,65.00344965,21.93872338,2.689235337
Kb029,B73xKi14,902.2990495,940.8964769,55.21377811,210.030618,96.33262266,21.48336568,895.4621282,922.0866219,26.80405313,139.2606454,72.00088191,18.01668237,6.836921285,18.80985507,28.40972498,70.76997261,24.33174075,3.466683315
Kb030,B73xKi14,951.2232919,988.8910361,72.88542362,177.2746328,76.82108274,22.0132246,931.9152151,980.9245555,47.95720137,117.1325483,54.69137011,19.12177299,19.30807682,7.966480508,24.92822225,60.1420845,22.12971263,2.891451612
Kb031,B73xKi14,877.7980091,929.0985765,66.38904067,207.7161468,94.33845324,22.71688011,885.1456197,923.5594014,37.57004528,139.8545015,64.53429724,18.12719143,-7.347610619,5.539175078,28.81899539,67.86164521,29.804156,4.589688681
Kb032,B73xKi14,849.9029966,871.913582,52.56103332,201.6959224,79.78988586,19.36073379,891.7858466,928.4474878,36.3454357,130.738214,52.44569683,16.76424633,-41.88285,-56.53390576,16.21559762,70.95770843,27.34418903,2.596487452
Kb033,B73xKi14,962.3498646,1047.153142,112.5362799,201.5211998,79.18954388,22.86269956,897.5714593,929.9002305,32.02846667,139.8043254,66.91793064,19.45330017,64.77840528,117.2529115,80.50781326,61.71687441,12.27161324,3.409399384
Kb034,B73xKi14,972.3925178,999.6102045,42.36544178,213.0824621,94.25977211,23.32761109,895.2277762,917.1956166,21.92323509,134.0964771,66.00855068,17.61148248,77.16474158,82.41458789,20.44220669,78.98598503,28.25122143,5.716128614
Kb035,B73xKi14,948.6921038,1014.170412,89.20175897,206.8938693,97.28319201,22.70552851,902.6442111,921.0460407,19.28900297,133.2758761,58.8564946,18.16402779,46.04789263,93.12437147,69.912756,73.61799323,38.42669741,4.541500726
Kb036,B73xKi14,939.1956657,978.6354023,68.92592839,209.6396549,95.48210087,21.12244299,915.8191731,947.4658135,31.01530047,134.5663698,68.02426715,18.38504591,23.3764926,31.16958882,37.91062792,75.07328506,27.45783372,2.737397081
Kb037,B73xKi14,966.9999677,1042.880752,110.2590603,240.829197,110.4247381,22.30984974,890.7845682,916.7155742,26.38997651,160.4623441,75.72513566,18.86391851,76.21539946,126.1651781,83.86908374,80.36685286,34.69960245,3.445931227
Kb038,B73xKi14,911.3592594,953.9479385,59.4112559,198.0702899,99.37118163,21.0598852,898.8007273,922.9010711,24.34602383,132.7222139,66.03051491,18.16402779,12.55853205,31.04686743,35.06523207,65.34807601,33.34066672,2.89585742
Kb039,B73xKi14,872.3637566,898.6367397,39.86304206,176.4489022,67.38159271,19.55982625,919.9120861,949.8672411,29.82593145,115.777866,51.70152581,17.24311894,-47.54832948,-51.2305014,10.03711061,60.67103619,15.6800669,2.316707315
Kb040,B73xKi14,867.8105739,868.3026177,17.93429606,195.2777261,88.82401559,20.39454584,872.5434566,886.8228463,14.76059056,139.9859815,64.72876333,16.91159175,-4.732882677,-18.52022859,3.173705502,55.29174467,24.09525226,3.482954088
Kb041,B73xKi14,877.8327117,919.3496708,69.90138011,186.5102699,74.60355061,21.1129471,871.8314412,907.1807665,34.98867401,126.7489564,48.89932999,16.61690092,6.001270536,12.16890436,34.9127061,59.76131353,25.70422062,4.496046178
Kb042,B73xKi14,844.9181767,854.3808175,27.78771666,190.1270609,87.802071,20.54386453,873.670794,887.5885467,14.71653985,143.0655825,70.11430698,17.79566425,-28.75261729,-33.2077292,13.0711768,47.06147841,17.68776402,2.74820028
Kb044,B73xKi14,914.2775658,936.9285525,42.42840486,207.7694023,101.5418471,22.9539477,899.8715881,919.6631625,20.04667508,140.3445185,73.23611154,19.49013653,14.40597771,17.26539005,22.38172978,67.42488382,28.30573552,3.463811173
Kb045,B73xKi14,877.419327,914.9604675,61.99797755,197.2623718,79.19758805,20.68658047,894.4709036,915.7812592,21.79108298,142.4192583,70.3077774,18.01668237,-17.05157654,-0.820791736,40.20689457,54.84311346,8.889810652,2.669898098
Kb046,B73xKi14,897.8957172,952.2988512,75.67240809,198.3575881,93.79496104,21.17492202,888.3051203,911.8419465,24.05528918,134.8497868,69.77666342,17.94300966,9.590596872,40.45690473,51.61711891,63.50780127,24.01829762,3.231912357
Kb047,B73xKi14,893.7318592,913.9111442,38.57163583,198.904499,88.22325678,21.46684087,894.4899013,918.4096247,23.46500974,135.9723541,62.14709772,18.60606403,-0.75804214,-4.498480572,15.10662609,62.93214487,26.07615906,2.860776842
Kb048,B73xKi14,884.6885632,962.8481348,106.2624878,188.5301298,81.95415489,20.68784998,890.5657981,951.0018054,59.38395409,136.864268,61.98310145,18.09035508,-5.877234941,11.84632939,46.87853376,51.66586182,19.97105344,2.5974949
Kb049,B73xKi14,906.5439706,943.4355507,63.80358974,223.5150089,97.40144928,21.95607576,876.4366816,905.6845693,29.08587962,140.1744194,64.0097194,17.20628258,30.10728904,37.75098138,34.71771011,83.34058957,33.39172987,4.749793179
Kb050,B73xKi14,924.2689215,949.3945832,37.42961048,221.1847501,91.59192477,22.93639233,882.8515437,903.4437109,21.12151227,140.0024828,66.86845061,18.38504591,41.41737778,45.95087231,16.30809821,81.18226727,24.72347416,4.551346417
Kb051,B73xKi14,872.6488786,891.0348632,35.88782408,207.7036199,78.61431566,21.08179526,858.6309443,875.007136,16.68120127,142.2164923,54.13555003,17.50097341,14.01793428,16.02772718,19.20662281,65.48712756,24.47876563,3.580821849
Kb052,B73xKi14,907.8074613,909.5160308,38.91869796,196.6251892,81.3239374,21.46966989,905.4047368,929.680339,25.06845538,133.7373796,63.53823372,18.75340945,2.40272447,-20.16430817,13.85024257,62.88780961,17.78570367,2.716260439
Kb053,B73xKi14,923.7899624,972.3866,57.63740921,200.537044,85.66908481,22.81060119,871.7576881,885.4709282,14.97203394,137.1798644,56.27852992,18.3113732,52.03227423,86.91567172,42.66537527,63.35717955,29.39055489,4.499227985
Kb054,B73xKi14,908.0309577,937.1227823,47.99738037,215.6177005,99.40294624,22.47966525,887.6501204,915.9244477,28.10795398,152.6207422,79.69191117,19.04810028,20.38083724,21.19833463,19.88942639,62.99695826,19.71103507,3.43156497
Kb055,B73xKi14,891.5917951,931.5655443,62.39681124,200.8932233,89.93440111,21.88470314,887.5247223,906.557116,19.42996522,142.7042481,70.40872072,18.3113732,4.06707285,25.00842824,42.96684602,58.18897517,19.52568039,3.573329938
Kb059,B73xKi14,874.8208183,912.4679357,48.67848219,190.994023,81.22318227,19.77425867,892.6611057,920.5740193,27.87889032,129.9254237,59.00371457,16.98526446,-17.84028738,-8.106083617,20.79959187,61.06859927,22.21946769,2.788994209
Kb061,B73xKi14,965.7687467,989.1000036,68.81888287,205.9419632,94.9230232,22.49266792,899.740621,926.4007045,26.65428074,149.9973919,77.21972377,18.90075486,66.02812567,62.69929909,42.16460213,55.94457126,17.70329944,3.591913053
Kb062,B73xKi14,913.7459312,954.2893238,54.30528315,206.9524963,77.42601934,20.30445053,894.3476599,926.8405635,32.46897372,132.9763072,59.03015811,17.50097341,19.39827132,27.44876026,21.83630943,73.97618907,18.39586124,2.80347712
Kb063,B73xKi14,884.0868638,915.0501198,48.00595038,209.2581223,86.10874267,21.25898083,881.9616035,908.1043314,25.98471003,149.4055403,72.28106276,18.90075486,2.12526031,6.945788368,22.02124034,59.85258201,13.82767992,2.358225969
Kb064,B73xKi14,886.5681224,918.4034766,64.22777347,201.9445464,86.37096793,20.88286441,889.732263,924.0902472,33.79049485,148.8833028,71.24885357,18.05351872,-3.164140659,-5.68677056,30.43727862,53.06124362,15.12211436,2.829345686
Kb065,B73xKi14,898.1279656,964.9594581,70.89251793,190.7559588,82.55656383,21.5848971,905.2953673,943.8682282,37.99293204,143.4681458,72.57453742,19.04810028,-7.167401704,21.09122984,32.89958588,47.287813,9.982026411,2.536796823
Kb066,B73xKi14,883.7477713,958.9634134,88.81658874,192.6999738,76.7271884,21.39988098,887.2063817,923.3786907,35.97540978,144.7584256,68.96921048,18.60606403,-3.458610421,35.58472266,52.84117896,47.94154816,7.757977912,2.793816944
Kb067,B73xKi14,890.5300078,915.2767765,34.33486888,197.1707275,88.9605066,22.98974886,888.5141067,899.3128944,11.21010379,129.7929113,64.8906693,19.15860934,2.015901041,15.9638821,23.1247651,67.37781614,24.0698373,3.831139517
Kb068,B73xKi14,1039.767781,1147.916205,120.8258996,196.5854334,92.43610833,22.85676349,908.5688289,939.3537299,30.47788188,115.4994237,60.77817586,19.23228205,131.1989518,208.5624753,90.34801773,81.08600968,31.65793247,3.62448144
Kb069,B73xKi14,887.0374033,918.9598276,60.60949235,216.1758377,104.5990021,20.28537896,890.4858131,927.7763103,36.54806894,148.3113712,70.47177536,18.3113732,-3.448409838,-8.816482732,24.06142341,67.86446654,34.12722671,1.974005757
Kb070,B73xKi14,877.6496917,925.7357909,69.82910877,199.4161368,73.1441027,19.14816266,879.5104405,916.719412,36.43353711,131.6305852,52.79331139,16.32221009,-1.860748807,9.016378934,33.39557166,67.78555157,20.35079132,2.825952577
Kb071,B73xKi14,975.4798411,1037.41451,78.83816084,211.2189701,98.94472083,19.89993374,934.9401878,962.0426516,27.0771675,133.1739852,70.91160533,17.79566425,40.53965328,75.37185858,51.76099334,78.0449849,28.03311549,2.104269491
Kb072,B73xKi14,895.4590997,927.8758629,55.81348655,210.6778121,77.41317243,19.98574266,911.2857541,936.7722786,25.06845538,138.8062726,62.88663116,17.94300966,-15.82665441,-8.896415721,30.74503117,71.87153951,14.52654127,2.042733001
Kb073,B73xKi14,910.7338426,936.5996307,49.00432861,202.9782449,85.373505,21.19739092,905.720356,936.5037638,30.46907174,139.7453898,68.90274215,19.01126393,5.0134866,0.095866898,18.53525687,63.23285514,16.47076285,2.186126999
Kb074,B73xKi14,933.0242492,992.2684762,86.01261642,207.6920099,87.91842262,21.99415495,906.8560319,946.8120585,39.65804867,141.3589666,75.49728451,20.37420902,26.16821729,45.45641765,46.35456775,66.3330433,12.4211381,1.61994593
Kb075,B73xKi14,888.494192,924.1816848,65.6795478,211.1960899,99.13115488,20.33237801,905.2705351,933.3131201,27.77316863,154.877691,80.45930004,18.53239132,-16.77634311,-9.131435249,37.90637917,56.31839892,18.67185484,1.799986682
Kb076,B73xKi14,877.1552192,890.0867258,30.40933168,206.5143107,87.39247047,20.24485037,880.3838686,897.1603291,16.92788521,142.2165664,63.68082338,17.05893717,-3.228649436,-7.073603308,13.48144647,64.2977443,23.71164709,3.185913205
Kb077,B73xKi14,961.2068718,1015.146833,67.45741888,215.8856099,104.369397,22.41104296,902.0960913,919.581537,17.24505029,142.2233814,72.9379847,18.45871862,59.11078045,95.56529651,50.21236859,73.66222856,31.43141227,3.952324341
Kb078,B73xKi14,898.1378734,928.545874,59.20957913,175.4871663,65.81524502,20.51437074,882.4334038,931.395831,48.60034166,134.9078713,58.3062161,17.79566425,15.70446955,-2.849956918,10.60923748,40.57929492,7.509028919,2.718706496
Kb079,B73xKi14,922.2253647,971.2309849,70.66449524,204.6082145,84.94491417,20.063717,895.3662347,940.5786553,44.67982897,137.64082,68.61207771,17.90617331,26.85913004,30.6523296,25.98466627,66.96739452,16.33283647,2.157543691
Kb081,B73xKi14,913.0371785,944.0869215,62.12396246,205.6264891,83.55083158,19.62855529,898.5646092,923.8132533,25.2006075,145.941802,71.85954781,18.23770049,14.47256931,20.27366818,36.92335496,59.68468718,11.69128377,1.390854792
Kb082,B73xKi14,893.4535214,942.2371579,62.47009598,202.6233925,85.80369823,21.25549611,880.5599306,907.6668031,27.28861088,138.2921074,59.20441343,17.75882789,12.8935908,34.57035477,35.1814851,64.33128505,26.59928479,3.496668222
Kb083,B73xKi14,841.9119818,852.1717578,41.01797049,187.9074358,69.14279469,18.70458723,864.7610459,884.4537747,19.92333311,134.5945843,53.28463795,16.4695555,-22.84906418,-32.28201693,21.09463737,53.31285144,15.85815674,2.235031725
Kb084,B73xKi14,848.1727425,911.3001564,73.73445754,196.1938303,73.26975008,20.75563525,861.7163985,892.8725102,31.2796047,145.4069377,65.455978,17.86933695,-13.54365598,18.42764614,42.45485284,50.7868926,7.813772076,2.886298301
Kb085,B73xKi14,885.2898831,929.0289933,53.73195006,210.0616533,91.76959292,21.82015915,874.3204473,920.9116566,45.79871686,140.5475869,63.09519051,17.50097341,10.96943583,8.11733666,7.933233197,69.51406633,28.67440241,4.319185732
Kb086,B73xKi14,906.0217929,911.4985189,34.97508366,199.7433478,89.65069918,21.09982599,890.7576687,920.9544097,30.23119793,135.9558845,67.88315935,18.12719143,15.26412421,-9.455890778,4.743885729,63.78746335,21.76753983,2.972634559
Kb087,B73xKi14,886.6559469,935.1591516,70.21455014,191.9333322,86.68695498,21.36491201,896.7860996,924.5951969,27.44609473,129.5611164,52.59679433,18.00230526,-10.13015264,10.56395475,42.76845542,62.37221584,34.09016065,3.362606751
Kb088,B73xKi14,857.8714672,908.4182513,59.46981427,200.9819868,79.22547839,21.23601806,873.8442019,897.054613,23.57954157,147.2502323,68.78498482,17.75882789,-15.97273467,11.36363824,35.8902727,53.73175447,10.44049357,3.477190171
Kb089,B73xKi14,842.4115084,878.9686513,58.24056832,197.8766091,82.05034903,19.43682541,872.5225761,911.5733243,38.50392022,142.3646932,64.12553068,17.13260987,-30.11106772,-32.60467301,19.7366481,55.51191586,17.92481836,2.304215536
Kb090,B73xKi14,898.9323118,960.9612836,89.41594407,207.4554593,90.01950601,21.72310455,878.2440612,905.9053473,27.80840919,139.1005856,65.27794506,17.13260987,20.68825057,55.0559363,61.60753487,68.35487368,24.74156096,4.590494674
Kb091,B73xKi14,904.7157261,950.2886216,62.10426958,204.6822062,91.63933801,21.64495548,899.7015886,919.3107223,19.76475058,134.6337137,65.11013243,18.82708216,5.014137552,30.97789934,42.339519,70.04849254,26.52920558,2.817873325
Kb092,B73xKi14,906.7485985,918.1796042,51.2078359,221.4726395,91.13654511,21.62588123,899.0497138,932.6052168,33.20021541,146.5465474,71.03803447,18.75340945,7.698884749,-14.42561261,18.0076205,74.92609212,20.09851064,2.872471777
Kb093,B73xKi14,909.5907709,931.2298424,20.30279986,215.6928441,99.48576312,23.07607039,910.6061588,926.4799259,16.71644183,134.6630484,72.19406834,18.60606403,-1.015387906,4.749916462,3.586358028,81.02979572,27.29169478,4.470006356
Kb094,B73xKi14,868.6413382,916.6549079,62.26278172,194.3486198,82.94781132,20.64780433,872.3657276,900.5177015,28.17843511,141.8333551,57.45435727,17.94300966,-3.724389431,16.13720645,34.08434661,52.51526469,25.49345405,2.704794671
Kb095,B73xKi14,895.4528783,912.5118911,30.68869854,192.7458466,81.31473232,21.14777274,899.982724,916.2464255,16.70763169,135.7967091,70.96980761,18.75340945,-4.529845647,-3.734534444,13.98106685,56.94913752,10.34492471,2.394363287
Kb096,B73xKi14,914.9228813,991.9735768,79.81789126,189.6237764,86.69152772,20.47612105,890.2275248,926.2919643,35.7639664,140.943436,68.78451192,17.79566425,24.6953565,65.6816125,44.05392486,48.68034043,17.9070158,2.680456803
Kb097,B73xKi14,936.116894,975.6236309,59.18734823,202.514284,93.09881473,20.26938373,887.8997405,904.2447912,17.27148071,147.7413146,73.83840006,17.64831883,48.21715351,71.37883966,41.91586752,54.77296938,19.26041467,2.621064899
Kb098,B73xKi14,906.6033887,923.2395931,48.63119672,198.8600463,88.82975489,20.73340883,868.3424909,884.609977,16.92788521,130.3601656,60.62723861,16.98526446,38.26089779,38.62961614,31.7033115,68.49988065,28.20251628,3.748144371
Kb099,B73xKi14,943.8238487,1016.945235,99.95545541,206.7962522,101.1071636,23.94898321,920.8818459,969.1088171,47.33168137,138.3071227,69.21945781,19.89533642,22.94200282,47.83641806,52.62377404,68.48912956,31.88770581,4.053646791
Kb100,B73xKi14,928.4938148,956.1226614,56.52146006,203.5714718,88.74670555,22.57293575,877.7299993,896.0366863,19.2097117,136.7806218,64.20732417,17.353628,50.76381546,60.08597508,37.31174836,66.79084999,24.53938138,5.219307751
Kb101,B73xKi14,934.2253,980.3260158,73.6994708,204.2313615,87.37287357,20.05190391,885.2784462,920.0241197,34.19576133,142.6751704,65.40680869,17.353628,48.9468538,60.30189602,39.50370947,61.55619113,21.96606488,2.698275916
Kb102,B73xKi14,876.1061612,915.6682451,53.91939402,188.0819247,89.56312298,20.75544241,872.0701763,908.3967709,36.4952081,141.750026,61.12896677,17.50097341,4.035984912,7.271474224,17.42418592,46.33189862,28.4341562,3.254468993
Kb103,B73xKi14,879.5549244,930.6746355,59.59156385,204.8819388,84.74090603,21.9538508,892.1099964,928.7389124,36.3454357,139.5569187,64.07435513,18.53239132,-12.55507199,1.93572309,23.24612815,65.32502008,20.6665509,3.421459471
Kb104,B73xKi14,877.427386,908.7074373,45.10498628,212.2224346,88.67347771,20.44726651,885.3673997,908.9752792,24.0376689,139.7806754,57.09968068,17.13260987,-7.940013762,-0.26784196,21.06731738,72.44175928,31.57379703,3.314656635
Kb105,B73xKi14,870.2521405,900.8165068,40.03193039,195.2593562,80.87249929,20.97496387,882.8651991,907.8666952,25.46491172,136.4384492,54.39541639,18.23770049,-12.61305859,-7.050188345,14.56701866,58.82090696,26.4770829,2.737263381
Kb106,B73xKi14,901.0437405,940.9815701,60.80139649,206.2010133,78.92504021,22.65455647,906.3026393,933.6862149,27.25337032,137.6210006,65.37816084,18.97442757,-5.258898707,7.295355197,33.54802617,68.58001272,13.54687938,3.680128894
Kb107,B73xKi14,919.2196388,942.8497369,39.48499142,216.2093429,96.06152295,22.74233801,891.9980053,913.2671896,21.35057593,140.9751446,64.23834224,19.04810028,27.22163352,29.58254733,18.13441549,75.23419838,31.8231807,3.694237726
Kb108,B73xKi14,1019.532797,1106.982871,106.1533864,209.4616511,90.12761959,20.68343368,921.4904829,966.3160272,44.18646108,130.73668,68.9935666,18.45871862,98.04231366,140.6668433,61.96692531,78.72497104,21.13405299,2.224715063
Kb109,B73xKi14,913.5058809,952.3315948,68.21852637,226.6511394,106.464376,21.34019885,885.6768724,909.1944977,24.05528918,152.6857739,90.67322744,19.71115465,27.82900847,43.13709711,44.16323719,73.96536549,15.79114858,1.629044202
Kb110,B73xKi14,901.4099316,932.9179724,50.02443637,228.8542255,101.5702453,22.3516051,899.8144363,930.3993113,30.41621089,147.4410977,72.13060861,19.60064559,1.595495308,2.51866116,19.60822548,81.41312783,29.43963665,2.75095951
Kb111,B73xKi14,982.1879838,1000.975504,52.00237673,225.5506508,114.4080492,24.48876051,904.5805077,928.0420256,23.63240242,143.6279053,78.62839448,18.53239132,77.60747609,72.93347836,28.36997431,81.92274554,35.77965477,5.95636919
Kb112,B73xKi14,874.1837353,904.9235778,55.91415441,198.8099838,83.42905816,20.8451421,879.7243396,894.0152033,14.7694007,130.1052379,55.07186312,18.01668237,-5.540604234,10.90837453,41.14475371,68.70474595,28.35719504,2.828459733
Kb113,B73xKi14,910.1546544,952.4535344,62.4819716,188.4224809,83.45090893,20.95002094,910.7619693,934.3218445,23.65883284,121.5312634,59.21392784,18.38504591,-0.607314819,18.13168989,38.82313875,66.89121747,24.23698109,2.564975027
Kb114,B73xKi14,940.0626483,983.7686858,63.69368162,204.005805,95.42650464,23.90609971,906.553929,937.0342096,30.51312244,146.0326619,88.59958298,19.56380924,33.50871928,46.73447624,33.18055918,57.97314315,6.826921658,4.342290475
Kb115,B73xKi14,915.9348355,1035.92187,146.4428776,206.2533045,95.51163125,22.89767088,896.6117039,944.318524,47.19952926,150.5070115,75.07519849,19.93217278,19.32313153,91.60334589,99.24334833,55.74629303,20.43643276,2.965498107
Kb116,B73xKi14,908.603628,1017.248035,121.3814174,212.8828082,105.3716265,21.66608812,894.740093,944.2792258,49.45492532,150.2858753,71.38952013,19.34279111,13.86353505,72.96880917,71.92649209,62.59693298,33.98210635,2.323297008
Kb117,B73xKi14,848.3899202,852.5398658,16.35607483,206.0017061,80.61715606,21.12331582,881.2250362,899.712483,19.30662325,139.782694,62.87694768,17.353628,-32.83511594,-47.17261724,-2.950548419,66.21901211,17.74020838,3.769687826
Kb118,B73xKi14,924.0608369,969.2322234,54.48451299,207.2112521,95.34033187,22.10763534,899.2973212,920.1568715,21.05984128,152.6283032,86.5997013,19.08493663,24.76351567,49.07535193,33.42467171,54.5829489,8.74063057,3.022698709
Kb119,B73xKi14,985.2626748,1109.691469,137.5971948,210.9703791,108.1723577,22.76276992,897.64583,923.4112914,25.84374778,140.7046604,76.28683127,18.90075486,87.61684479,186.2801774,111.753447,70.2657187,31.88552643,3.862015054
